数据生成时间：2021-01-11 10:35
数据生成条件：
1. 时间范围：20210108至20210110
2. 时间单位：分日
3. 推广设备：计算机，移动设备

日期,账户,推广计划,推广计划ID,展现,点击,消费,点击率,平均点击价格,网页转化,商桥转化
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-初音未来",131764536,814,49,9.46,6.02%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-游戏",131824980,3109,48,9.33,1.54%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-詹姆斯壁纸",132407144,878,41,9.20,4.67%,0.22,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-皮卡丘",131764520,509,53,9.16,10.41%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-皮卡丘",131764520,594,53,8.97,8.92%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-JOJO",132141870,618,48,8.52,7.77%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-JOJO",132141870,409,44,8.52,10.76%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-科幻",132153627,2679,40,8.49,1.49%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-天行九歌壁纸",132425482,434,38,8.32,8.76%,0.22,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-七龙珠壁纸",132353118,687,43,8.06,6.26%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-天行九歌壁纸",132425482,359,36,7.95,10.03%,0.22,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-初音未来",131764536,818,38,7.86,4.65%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-JOJO",132141870,403,42,7.57,10.42%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-天气之子",131929899,274,46,7.33,16.79%,0.16,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-我的世界",131824977,675,38,7.20,5.63%,0.19,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-古风壁纸",132152007,987,43,7.07,4.36%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-古风壁纸",132152007,1263,40,7.00,3.17%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-EVA",133160383,802,39,6.98,4.86%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-EVA",133160383,754,38,6.88,5.04%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-天气之子",131929899,259,43,6.71,16.60%,0.16,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-天气之子",131929899,246,43,6.71,17.48%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-海洋",132153626,1084,38,6.51,3.51%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-我的世界",131824977,796,31,6.24,3.89%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-初音未来",131764536,711,31,6.03,4.36%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-科幻",132153627,1829,27,6.02,1.48%,0.22,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-崩坏3",131953640,1342,29,5.89,2.16%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-动物",131764542,850,34,5.87,4.00%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-神奇宝贝",131764527,530,32,5.81,6.04%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-小黄人",132371900,590,36,5.80,6.10%,0.16,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-小黄人",132371900,420,32,5.78,7.62%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-千与千寻",133160385,446,33,5.76,7.40%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-阿狸",131764544,359,28,5.70,7.80%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-阿狸",131764544,381,29,5.60,7.61%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-插画",131897712,2378,31,5.43,1.30%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-小黄人",132371900,461,28,5.33,6.07%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-我的世界",131824977,480,28,5.25,5.83%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-神奇宝贝",131764527,522,29,5.11,5.56%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-布朗熊",133269925,357,30,5.07,8.40%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-宇宙",131911678,2027,22,5.06,1.09%,0.23,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-EVA",133160383,707,34,5.00,4.81%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-大海",131824974,653,31,4.96,4.75%,0.16,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-变形金刚",131764539,603,24,4.86,3.98%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-詹姆斯壁纸",132407144,697,23,4.80,3.30%,0.21,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-宇宙",131911678,1627,23,4.77,1.41%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-阿狸",131764544,412,22,4.76,5.34%,0.22,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-搞怪搞笑",132371901,574,28,4.73,4.88%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-蕾姆壁纸",132153628,315,26,4.63,8.25%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-变形金刚",131764539,548,22,4.48,4.01%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-古风壁纸",132152007,946,25,4.46,2.64%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-插画",131897712,1657,25,4.45,1.51%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-海洋",132153626,694,24,4.38,3.46%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-小丑壁纸",135328211,507,18,4.26,3.55%,0.24,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-崩坏3",131953640,1074,19,4.25,1.77%,0.22,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-hellokitty",134712589,430,23,4.11,5.35%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-动物",131764542,1360,24,4.05,1.76%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-海洋",132153626,632,22,4.03,3.48%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-搞怪搞笑",132371901,305,21,3.94,6.89%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-蕾姆壁纸",132153628,229,16,3.93,6.99%,0.25,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-明日方舟",132144056,819,17,3.88,2.08%,0.23,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-变形金刚",131764539,542,18,3.87,3.32%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-碧蓝航线",131900125,298,19,3.84,6.38%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-插画",131897712,1819,21,3.84,1.15%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-动物",131764542,1124,22,3.80,1.96%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-只狼壁纸",133922827,287,17,3.78,5.92%,0.22,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-hellokitty",134712589,442,22,3.71,4.98%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-大海",131824974,550,23,3.70,4.18%,0.16,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-碧蓝航线",131900125,337,20,3.67,5.93%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-音乐壁纸",134746343,384,16,3.53,4.17%,0.22,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-魔道祖师",133269929,442,18,3.46,4.07%,0.19,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-大海",131824974,649,21,3.43,3.24%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-洛天依壁纸",132377561,192,16,3.40,8.33%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-小丑壁纸",135328211,406,16,3.40,3.94%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-男生壁纸",132057526,249,20,3.39,8.03%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-千与千寻",133160385,432,17,3.37,3.94%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-神奇宝贝",131764527,520,19,3.35,3.65%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-C罗壁纸",132425478,363,16,3.35,4.41%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-足球",131850520,626,20,3.34,3.19%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-崩坏3",131953640,1186,16,3.30,1.35%,0.21,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-足球",131850520,547,20,3.30,3.66%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-洛天依壁纸",132377561,158,16,3.15,10.13%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-碧蓝航线",131900125,307,16,3.13,5.21%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-塞尔达传说",132367128,292,18,3.11,6.16%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-足球",131850520,804,18,3.08,2.24%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-男生壁纸",132057526,231,16,3.03,6.93%,0.19,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-明日方舟",132144056,669,16,3.02,2.39%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-紫罗兰永恒花园",132353116,361,17,2.93,4.71%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-紫罗兰永恒花园",132353116,277,17,2.90,6.14%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-搞怪搞笑",132371901,327,15,2.86,4.59%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-布朗熊",133269925,272,17,2.85,6.25%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-刀剑神域",131764537,282,14,2.76,4.96%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-宇宙",131911678,1591,13,2.69,0.82%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-塞尔达传说",132367128,275,14,2.69,5.09%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-刀剑神域",131764537,358,14,2.69,3.91%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-hellokitty",134712589,333,17,2.67,5.11%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-日系",133740015,294,11,2.66,3.74%,0.24,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-愤怒的小鸟",132371899,128,11,2.62,8.59%,0.24,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-一拳超人壁纸",132425489,166,12,2.59,7.23%,0.22,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-你的名字IP",136406975,1793,12,2.56,0.67%,0.21,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-C罗壁纸",132425478,343,12,2.54,3.50%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-布朗熊",133269925,456,13,2.46,2.85%,0.19,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-天气之子IP",136600202,1664,14,2.45,0.84%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-紫罗兰永恒花园",132353116,323,15,2.43,4.64%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-欧美壁纸",132407143,241,13,2.41,5.39%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-塞尔达传说",132367128,261,14,2.35,5.36%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-小丑壁纸",135328211,423,11,2.34,2.60%,0.21,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-百变小樱",133358221,260,14,2.31,5.38%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-欧美壁纸",132407143,168,9,2.25,5.36%,0.25,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-千与千寻",133160385,431,10,2.18,2.32%,0.22,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-百变小樱",133358221,225,9,2.15,4.00%,0.24,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-CF",131824971,189,9,2.13,4.76%,0.24,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-音乐壁纸",134746343,377,9,2.13,2.39%,0.24,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-男生壁纸",132057526,256,10,2.10,3.91%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-梅西壁纸",132407142,196,9,2.06,4.59%,0.23,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-一拳超人壁纸",132425489,196,10,2.05,5.10%,0.20,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-魔道祖师",133269929,438,10,2.05,2.28%,0.20,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-明日方舟",132144056,677,9,2.02,1.33%,0.22,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-CF",131824971,228,10,2.01,4.39%,0.20,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-灵笼",135289322,106,10,2.00,9.43%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-日系",133740015,273,10,1.95,3.66%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-樱花",132407139,307,9,1.93,2.93%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-小埋壁纸",132407138,236,8,1.91,3.39%,0.24,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-CF",131824971,246,9,1.88,3.66%,0.21,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-梦幻",133373526,112,10,1.83,8.93%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-C罗壁纸",132425478,388,9,1.82,2.32%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-尼尔机械纪元",132152009,249,10,1.79,4.02%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-日系",133740015,261,8,1.79,3.07%,0.22,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-刀剑神域",131764537,344,10,1.75,2.91%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-只狼壁纸",133922827,195,9,1.71,4.62%,0.19,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-尼尔机械纪元",132152009,286,10,1.69,3.50%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-愤怒的小鸟",132371899,123,8,1.61,6.50%,0.20,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-蕾姆壁纸",132153628,257,8,1.60,3.11%,0.20,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-百变小樱",133358221,297,6,1.60,2.02%,0.27,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-下雨壁纸",135214864,140,9,1.60,6.43%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-魔道祖师",133269929,405,8,1.58,1.98%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-蜘蛛侠壁纸",132353117,187,5,1.57,2.67%,0.31,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-音乐壁纸",134746343,419,7,1.51,1.67%,0.22,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-少女",131898445,308,7,1.47,2.27%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-天气之子IP",136600202,1322,8,1.47,0.61%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-大鱼海棠",134746340,143,9,1.46,6.29%,0.16,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-少女",131898445,293,7,1.44,2.39%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-路人女主养成方法",132367129,220,7,1.43,3.18%,0.20,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-小埋壁纸",132407138,308,7,1.42,2.27%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-路人女主养成方法",132367129,276,9,1.41,3.26%,0.16,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-公主连结壁纸",132377556,46,5,1.38,10.87%,0.28,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-愤怒的小鸟",132371899,168,6,1.36,3.57%,0.23,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-公主连结壁纸",132377556,46,6,1.35,13.04%,0.23,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-花",131824972,150,9,1.35,6.00%,0.15,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-大鱼海棠",134746340,135,9,1.34,6.67%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-星球大战",132152010,130,8,1.31,6.15%,0.16,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-最终幻想",133160384,179,6,1.31,3.35%,0.22,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-路人女主养成方法",132367129,254,7,1.29,2.76%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-梦幻",133373526,101,7,1.24,6.93%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-蜘蛛侠壁纸",132353117,204,4,1.24,1.96%,0.31,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-花",131824972,200,7,1.19,3.50%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-一拳超人壁纸",132425489,166,5,1.18,3.01%,0.24,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-樱花",132407139,264,4,1.12,1.52%,0.28,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-冰雪奇缘壁纸",132353120,227,7,1.11,3.08%,0.16,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-小埋壁纸",132407138,254,7,1.09,2.76%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-你的名字IP",136406975,1944,6,1.08,0.31%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-梅西壁纸",132407142,201,5,1.07,2.49%,0.21,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-欧美壁纸",132407143,263,6,1.07,2.28%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-花",131824972,319,7,1.06,2.19%,0.15,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-冰雪奇缘壁纸",132353120,184,6,1.01,3.26%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-灵魂莲华",133269926,92,6,1.01,6.52%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-咱们裸熊",133478740,196,4,0.99,2.04%,0.25,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-你的名字IP",136406975,1870,5,0.98,0.27%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-樱花",132407139,227,5,0.98,2.20%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-只狼壁纸",133922827,234,5,0.94,2.14%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-美食",131764522,164,6,0.93,3.66%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-锦鲤壁纸",132425487,154,5,0.91,3.25%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-阿丽塔壁纸",132425484,108,4,0.90,3.70%,0.23,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-梦幻",133373526,105,5,0.90,4.76%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-灵笼",135289322,50,6,0.90,12.00%,0.15,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-灵笼",135289322,67,4,0.86,5.97%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-少女",131898445,331,4,0.85,1.21%,0.21,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-蜘蛛侠壁纸",132353117,201,3,0.84,1.49%,0.28,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-咱们裸熊",133478740,145,4,0.83,2.76%,0.21,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-大鱼海棠",134746340,121,5,0.79,4.13%,0.16,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-洛天依壁纸",132377561,139,4,0.78,2.88%,0.20,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-城市",131824975,479,4,0.77,0.84%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-灵魂莲华",133269926,73,5,0.76,6.85%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-像素风壁纸",135289326,94,4,0.71,4.26%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-灵魂莲华",133269926,75,4,0.69,5.33%,0.17,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-冰雪奇缘壁纸",132353120,141,4,0.68,2.84%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-最终幻想",133160384,169,4,0.60,2.37%,0.15,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-美食",131764522,60,3,0.57,5.00%,0.19,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-咱们裸熊",133478740,158,2,0.55,1.27%,0.28,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-梅西壁纸",132407142,245,3,0.54,1.22%,0.18,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-乔丹壁纸",132425481,94,3,0.51,3.19%,0.17,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-阿丽塔壁纸",132425484,115,3,0.50,2.61%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-尼尔机械纪元",132152009,470,3,0.48,0.64%,0.16,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-田园",131824978,223,3,0.48,1.35%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-最终幻想",133160384,165,3,0.45,1.82%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-下雨壁纸",135214864,63,3,0.45,4.76%,0.15,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-下雨壁纸",135214864,129,3,0.45,2.33%,0.15,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-电影壁纸",135214863,60,3,0.45,5.00%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-哪吒壁纸",132425480,61,2,0.42,3.28%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-乔丹壁纸",132425481,93,2,0.42,2.15%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-黑岩射手",133269927,7,1,0.40,14.29%,0.40,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-星球大战",132152010,128,2,0.40,1.56%,0.20,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-哪吒壁纸",132425480,59,2,0.38,3.39%,0.19,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-城市",131824975,569,2,0.36,0.35%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-小林家的龙女仆",132425488,48,2,0.36,4.17%,0.18,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-埃罗芒阿老师",132367131,43,2,0.35,4.65%,0.17,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-黑岩射手",133269927,31,1,0.34,3.23%,0.34,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-小林家的龙女仆",132425488,50,2,0.30,4.00%,0.15,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-美食",131764522,84,2,0.30,2.38%,0.15,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-星球大战",132152010,128,2,0.30,1.56%,0.15,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-埃罗芒阿老师",132367131,44,2,0.30,4.55%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-魔法少女小圆",132152008,48,1,0.28,2.08%,0.28,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-魔法少女小圆",132152008,61,1,0.27,1.64%,0.27,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-蒲公英壁纸",135289324,130,2,0.26,1.54%,0.13,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-秒速五厘米",135214865,113,1,0.24,0.88%,0.24,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-哪吒壁纸",132425480,28,1,0.22,3.57%,0.22,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-小林家的龙女仆",132425488,52,1,0.21,1.92%,0.21,0,0
"2021-01-09","baidu-4重庆天极B20KA03223","壁纸-魔法少女小圆",132152008,68,1,0.20,1.47%,0.20,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-温馨壁纸",132425483,312,1,0.18,0.32%,0.18,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-公主连结壁纸",132377556,13,1,0.16,7.69%,0.16,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-埃罗芒阿老师",132367131,42,1,0.15,2.38%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-乔丹壁纸",132425481,136,1,0.15,0.74%,0.15,0,0
"2021-01-08","baidu-4重庆天极B20KA03223","壁纸-一人之下壁纸",133929555,80,1,0.15,1.25%,0.15,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-城市",131824975,399,1,0.15,0.25%,0.15,0,0
"2021-01-10","baidu-4重庆天极B20KA03223","壁纸-像素风壁纸",135289326,75,1,0.15,1.33%,0.15,0,0
